ETSIdentifierId,Installation_INSPIRE_ID,reportingYear,ETSIdentifier
23111,"PT.CAED/PT.APA00039552.INST",2022,"None"
23112,"PT.CAED/PT.APA00123743.INST",2022,"PT000000000290"
23113,"PT.CAED/PT.APA00085806.INST",2022,"None"
23114,"PT.CAED/PT.APA00039025.INST",2022,"None"
23115,"PT.CAED/PT.APA00045276.INST",2022,"None"
23116,"PT.CAED/PT.APA06069583.INST",2022,"None"
23117,"PT.CAED/PT.APA00038681.INST",2022,"None"
23118,"PT.CAED/PT.APA00086245.INST",2022,"None"
23119,"PT.CAED/PT.APA00093739.INST",2022,"None"
23120,"PT.CAED/PT.APA00050017.INST",2022,"None"
23121,"PT.CAED/PT.APA00039364.INST",2022,"None"
23122,"PT.CAED/PT.APA00101013.INST",2022,"None"
23123,"PT.CAED/PT.APA00036371.INST",2022,"None"
23124,"PT.CAED/PT.APA04971903.INST",2022,"None"
23125,"PT.CAED/PT.APA00037756.INST",2022,"None"
23126,"PT.CAED/PT.APA00062867.INST",2022,"None"
23127,"PT.CAED/PT.APA04396603.INST",2022,"None"
23128,"PT.CAED/PT.APA00087116.INST",2022,"203314"
23129,"PT.CAED/PT.APA02501683.INST",2022,"None"
23130,"PT.CAED/PT.APA00040352.INST",2022,"None"
23131,"PT.CAED/PT.APA00068226.INST",2022,"None"
23132,"PT.CAED/PT.APA00079679.INST",2022,"None"
23133,"PT.CAED/PT.APA00040173.INST",2022,"None"
23134,"PT.CAED/PT.APA00085856.INST",2022,"None"
23135,"PT.CAED/PT.APA00039582.INST",2022,"105"
23136,"PT.CAED/PT.APA00114338.INST",2022,"None"
23137,"PT.CAED/PT.APA00114340.INST",2022,"None"
23138,"PT.CAED/PT.APA00100789.INST",2022,"None"
23139,"PT.CAED/PT.APA07249723.INST",2022,"None"
23140,"PT.CAED/PT.APA00086310.INST",2022,"None"
23141,"PT.CAED/PT.APA00087283.INST",2022,"None"
23142,"PT.CAED/PT.APA01535943.INST",2022,"None"
23143,"PT.CAED/PT.APA00049361.INST",2022,"None"
23144,"PT.CAED/PT.APA00135507.INST",2022,"261"
23145,"PT.CAED/PT.APA00045824.INST",2022,"PT000000000023"
23146,"PT.CAED/PT.APA00082141.INST",2022,"None"
23147,"PT.CAED/PT.APA00073198.INST",2022,"None"
23148,"PL.MŚ/000000003.INSTALLATION",2022,"PL000000000000512"
23149,"PL.MŚ/000000004.INSTALLATION",2022,"PL000000000000130"
23150,"PL.MŚ/000000005.INSTALLATION",2022,"PL000000000000175"
23151,"PL.MŚ/000000006.INSTALLATION",2022,"PL000000000000069"
23152,"PL.MŚ/000000007.INSTALLATION",2022,"PL000000000000629"
23153,"PL.MŚ/000000008.INSTALLATION",2022,"PL000000000000567"
23154,"PL.MŚ/000000010.INSTALLATION",2022,"PL000000000000020"
23155,"PL.MŚ/000000012.INSTALLATION",2022,"PL000000000000031"
23156,"PL.MŚ/000000017.INSTALLATION",2022,"PL000000000202140"
23157,"PL.MŚ/000000018.INSTALLATION",2022,"PL000000000202141"
23158,"PL.MŚ/000000019.INSTALLATION",2022,"PL000000000202139"
23159,"PL.MŚ/000000020.INSTALLATION",2022,"PL000000000000603"
23160,"PL.MŚ/000000021.INSTALLATION",2022,"PL000000000000223"
23161,"PL.MŚ/000000022.INSTALLATION",2022,"PL000000000000811"
23162,"PL.MŚ/000000023.INSTALLATION",2022,"PL000000000000689"
23163,"PL.MŚ/000000024.INSTALLATION",2022,"PL000000000000517"
23164,"PL.MŚ/000000025.INSTALLATION",2022,"PL000000000000366"
23165,"PL.MŚ/000000026.INSTALLATION",2022,"PL000000000000365"
23166,"PL.MŚ/000000028.INSTALLATION",2022,"PL000000000000648"
23167,"PL.MŚ/000000029.INSTALLATION",2022,"PL000000000000650"
23168,"PL.MŚ/000000030.INSTALLATION",2022,"PL000000000000698"
23169,"PL.MŚ/000000031.INSTALLATION",2022,"PL000000000000154"
23170,"PL.MŚ/000000032.INSTALLATION",2022,"PL000000000000306"
23171,"PL.MŚ/000000033.INSTALLATION",2022,"PL000000000000032"
23172,"PL.MŚ/000000034.INSTALLATION",2022,"PL000000000000211"
23173,"PL.MŚ/000000036.INSTALLATION",2022,"PL000000000000004"
23174,"PL.MŚ/000000037.INSTALLATION",2022,"PL000000000209933"
23175,"PL.MŚ/000000038.INSTALLATION",2022,"PL000000000209934"
23176,"PL.MŚ/000000041.INSTALLATION",2022,"PL000000000000051"
23177,"PL.MŚ/000000043.INSTALLATION",2022,"PL000000000000050"
23178,"PL.MŚ/000000045.INSTALLATION",2022,"PL000000000000165"
23179,"PL.MŚ/000000047.INSTALLATION",2022,"PL000000000000210"
23180,"PL.MŚ/000000050.INSTALLATION",2022,"PL000000000000523"
23181,"PL.MŚ/000000051.INSTALLATION",2022,"PL000000000000559"
23182,"PL.MŚ/000000052.INSTALLATION",2022,"PL000000000000029"
23183,"PL.MŚ/000000053.INSTALLATION",2022,"PL000000000000198"
23184,"PL.MŚ/000000054.INSTALLATION",2022,"PL000000000000344"
23185,"PL.MŚ/000000055.INSTALLATION",2022,"PL000000000000631"
23186,"PL.MŚ/000000056.INSTALLATION",2022,"PL000000000000730"
23187,"PL.MŚ/000000059.INSTALLATION",2022,"PL000000000000164"
23188,"PL.MŚ/000000060.INSTALLATION",2022,"PL000000000000103"
23189,"PL.MŚ/000000061.INSTALLATION",2022,"PL000000000000161"
23190,"PL.MŚ/000000062.INSTALLATION",2022,"PL000000000000160"
23191,"PL.MŚ/000000063.INSTALLATION",2022,"PL000000000000121"
23192,"PL.MŚ/000000064.INSTALLATION",2022,"PL000000000000061"
23193,"PL.MŚ/000000065.INSTALLATION",2022,"PL000000000000008"
23194,"PL.MŚ/000000066.INSTALLATION",2022,"PL000000000000491"
23195,"PL.MŚ/000000068.INSTALLATION",2022,"PL000000000000533"
23196,"PL.MŚ/000000069.INSTALLATION",2022,"PL000000000202073"
23197,"PL.MŚ/000000070.INSTALLATION",2022,"PL000000000202073"
23198,"PL.MŚ/000000071.INSTALLATION",2022,"PL000000000202254"
23199,"PL.MŚ/000000072.INSTALLATION",2022,"PL000000000000375"
23200,"PL.MŚ/000000073.INSTALLATION",2022,"PL000000000000886"
23201,"PL.MŚ/000000074.INSTALLATION",2022,"PL000000000000897"
23202,"PL.MŚ/000000075.INSTALLATION",2022,"PL000000000000887"
23203,"PL.MŚ/000000081.INSTALLATION",2022,"PL000000000000900"
23204,"PL.MŚ/000000082.INSTALLATION",2022,"PL000000000000900"
23205,"PL.MŚ/000000083.INSTALLATION",2022,"PL000000000000900"
23206,"PL.MŚ/000000084.INSTALLATION",2022,"PL000000000000885"
23207,"PL.MŚ/000000085.INSTALLATION",2022,"PL000000000000885"
23208,"PL.MŚ/000000086.INSTALLATION",2022,"PL000000000000898"
23209,"PL.MŚ/000000088.INSTALLATION",2022,"PL000000000000367"
23210,"PL.MŚ/000000092.INSTALLATION",2022,"PL000000000000899"
23211,"PL.MŚ/000000093.INSTALLATION",2022,"PL000000000000458"
23212,"PL.MŚ/000000094.INSTALLATION",2022,"PL000000000000379"
23213,"PL.MŚ/000000095.INSTALLATION",2022,"PL000000000000383"
23214,"PL.MŚ/000000096.INSTALLATION",2022,"PL000000000000190"
23215,"PL.MŚ/000000098.INSTALLATION",2022,"PL000000000000847"
23216,"PL.MŚ/000000099.INSTALLATION",2022,"PL000000000000848"
23217,"PL.MŚ/000000101.INSTALLATION",2022,"PL000000000000492"
23218,"PL.MŚ/000000102.INSTALLATION",2022,"PL000000000000382"
23219,"PL.MŚ/000000103.INSTALLATION",2022,"PL000000000000829"
23220,"PL.MŚ/000000104.INSTALLATION",2022,"PL000000000000564"
23221,"PL.MŚ/000000105.INSTALLATION",2022,"PL000000000000613"
23222,"PL.MŚ/000000106.INSTALLATION",2022,"PL000000000000444"
23223,"PL.MŚ/000000107.INSTALLATION",2022,"PL000000000000444"
23224,"PL.MŚ/000000108.INSTALLATION",2022,"PL000000000000444"
23225,"PL.MŚ/000000110.INSTALLATION",2022,"PL000000000000654"
23226,"PL.MŚ/000000113.INSTALLATION",2022,"PL000000000000614"
23227,"PL.MŚ/000000114.INSTALLATION",2022,"PL000000000000644"
23228,"PL.MŚ/000000116.INSTALLATION",2022,"PL000000000000151"
23229,"PL.MŚ/000000117.INSTALLATION",2022,"PL000000000000042"
23230,"PL.MŚ/000000118.INSTALLATION",2022,"PL000000000000042"
23231,"PL.MŚ/000000120.INSTALLATION",2022,"PL000000000000412"
23232,"PL.MŚ/000000131.INSTALLATION",2022,"PL000000000000054"
23233,"PL.MŚ/000000132.INSTALLATION",2022,"PL000000000000054"
23234,"PL.MŚ/000000134.INSTALLATION",2022,"PL000000000000294"
23235,"PL.MŚ/000000149.INSTALLATION",2022,"PL000000000000082"
23236,"PL.MŚ/000000157.INSTALLATION",2022,"PL000000000000062"
23237,"PL.MŚ/000000163.INSTALLATION",2022,"PL000000000000709"
23238,"PL.MŚ/000000166.INSTALLATION",2022,"PL000000000000490"
23239,"PL.MŚ/000000177.INSTALLATION",2022,"PL000000000000288"
23240,"PL.MŚ/000000183.INSTALLATION",2022,"PL000000000000661"
23241,"PL.MŚ/000000185.INSTALLATION",2022,"PL000000000000176"
23242,"PL.MŚ/000000186.INSTALLATION",2022,"PL000000000000686"
23243,"PL.MŚ/000000187.INSTALLATION",2022,"PL000000000000033"
23244,"PL.MŚ/000000188.INSTALLATION",2022,"PL000000000000362"
23245,"PL.MŚ/000000189.INSTALLATION",2022,"PL000000000000880"
23246,"PL.MŚ/000000190.INSTALLATION",2022,"PL000000000000455"
23247,"PL.MŚ/000000194.INSTALLATION",2022,"PL000000000000462"
23248,"PL.MŚ/000000195.INSTALLATION",2022,"PL000000000000520"
23249,"PL.MŚ/000000197.INSTALLATION",2022,"PL000000000000501"
23250,"PL.MŚ/000000200.INSTALLATION",2022,"PL000000000000499"
23251,"PL.MŚ/000000202.INSTALLATION",2022,"PL000000000000468"
23252,"PL.MŚ/000000203.INSTALLATION",2022,"PL000000000000500"
23253,"PL.MŚ/000000206.INSTALLATION",2022,"PL000000000000319"
23254,"PL.MŚ/000000207.INSTALLATION",2022,"PL000000000000011"
23255,"PL.MŚ/000000208.INSTALLATION",2022,"PL000000000000014"
23256,"PL.MŚ/000000209.INSTALLATION",2022,"PL000000000000015"
23257,"PL.MŚ/000000211.INSTALLATION",2022,"PL000000000000064"
23258,"PL.MŚ/000000212.INSTALLATION",2022,"PL000000000000012"
23259,"PL.MŚ/000000213.INSTALLATION",2022,"PL000000000000010"
23260,"PL.MŚ/000000214.INSTALLATION",2022,"PL000000000205499"
23261,"PL.MŚ/000000215.INSTALLATION",2022,"PL000000000000067"
23262,"PL.MŚ/000000216.INSTALLATION",2022,"PL000000000000009"
23263,"PL.MŚ/000000219.INSTALLATION",2022,"PL000000000000758"
23264,"PL.MŚ/000000222.INSTALLATION",2022,"PL000000000000763"
23265,"PL.MŚ/000000223.INSTALLATION",2022,"PL000000000000657"
23266,"PL.MŚ/000000224.INSTALLATION",2022,"PL000000000000657"
23267,"PL.MŚ/000000225.INSTALLATION",2022,"PL000000000000892"
23268,"PL.MŚ/000000226.INSTALLATION",2022,"PL000000000000892"
23269,"PL.MŚ/000000227.INSTALLATION",2022,"PL000000000000892"
23270,"PL.MŚ/000000229.INSTALLATION",2022,"PL000000000000260"
23271,"PL.MŚ/000000230.INSTALLATION",2022,"PL000000000000260"
23272,"PL.MŚ/000000233.INSTALLATION",2022,"PL000000000000007"
23273,"PL.MŚ/000000234.INSTALLATION",2022,"PL000000000000024"
23274,"PL.MŚ/000000236.INSTALLATION",2022,"PL000000000000114"
23275,"PL.MŚ/000000237.INSTALLATION",2022,"PL000000000000410"
23276,"PL.MŚ/000000238.INSTALLATION",2022,"PL000000000000410"
23277,"PL.MŚ/000000241.INSTALLATION",2022,"PL000000000000087"
23278,"PL.MŚ/000000242.INSTALLATION",2022,"PL000000000000088"
23279,"PL.MŚ/000000243.INSTALLATION",2022,"PL000000000000380"
23280,"PL.MŚ/000000247.INSTALLATION",2022,"PL000000000000037"
23281,"PL.MŚ/000000249.INSTALLATION",2022,"PL000000000000006"
23282,"PL.MŚ/000000250.INSTALLATION",2022,"PL000000000000705"
23283,"PL.MŚ/000000251.INSTALLATION",2022,"PL000000000000156"
23284,"PL.MŚ/000000252.INSTALLATION",2022,"PL000000000000046"
23285,"PL.MŚ/000000253.INSTALLATION",2022,"PL000000000000764"
23286,"PL.MŚ/000000254.INSTALLATION",2022,"PL000000000000140"
23287,"PL.MŚ/000000256.INSTALLATION",2022,"PL000000000000208"
23288,"PL.MŚ/000000257.INSTALLATION",2022,"PL000000000000106"
23289,"PL.MŚ/000000258.INSTALLATION",2022,"PL000000000000028"
23290,"PL.MŚ/000000259.INSTALLATION",2022,"PL000000000000027"
23291,"PL.MŚ/000000260.INSTALLATION",2022,"PL000000000000026"
23292,"PL.MŚ/000000261.INSTALLATION",2022,"PL000000000000105"
23293,"PL.MŚ/000000262.INSTALLATION",2022,"PL000000000202217"
23294,"PL.MŚ/000000263.INSTALLATION",2022,"PL000000000000070"
23295,"PL.MŚ/000000264.INSTALLATION",2022,"PL000000000000070"
23296,"PL.MŚ/000000266.INSTALLATION",2022,"PL000000000000203"
23297,"PL.MŚ/000000269.INSTALLATION",2022,"PL000000000000420"
23298,"PL.MŚ/000000270.INSTALLATION",2022,"PL000000000000421"
23299,"PL.MŚ/000000271.INSTALLATION",2022,"PL000000000000710"
23300,"PL.MŚ/000000272.INSTALLATION",2022,"PL000000000000240"
23301,"PL.MŚ/000000275.INSTALLATION",2022,"PL000000000000439"
23302,"PL.MŚ/000000277.INSTALLATION",2022,"PL000000000000181"
23303,"PL.MŚ/000000284.INSTALLATION",2022,"PL000000000000215"
23304,"PL.MŚ/000000285.INSTALLATION",2022,"PL000000000000853"
23305,"PL.MŚ/000000286.INSTALLATION",2022,"PL000000000000548"
23306,"PL.MŚ/000000287.INSTALLATION",2022,"PL000000000000551"
23307,"PL.MŚ/000000288.INSTALLATION",2022,"PL000000000000554"
23308,"PL.MŚ/000000289.INSTALLATION",2022,"PL000000000000381"
23309,"PL.MŚ/000000291.INSTALLATION",2022,"PL000000000000189"
23310,"PL.MŚ/000000293.INSTALLATION",2022,"PL000000000000047"
23311,"PL.MŚ/000000296.INSTALLATION",2022,"PL000000000202697"
23312,"PL.MŚ/000000298.INSTALLATION",2022,"PL000000000202698"
23313,"PL.MŚ/000000302.INSTALLATION",2022,"PL000000000202699"
23314,"PL.MŚ/000000303.INSTALLATION",2022,"PL000000000202699"
23315,"PL.MŚ/000000305.INSTALLATION",2022,"PL000000000000277"
23316,"PL.MŚ/000000308.INSTALLATION",2022,"PL000000000000592"
23317,"PL.MŚ/000000310.INSTALLATION",2022,"PL000000000000940"
23318,"PL.MŚ/000000311.INSTALLATION",2022,"PL000000000202825"
23319,"PL.MŚ/000000312.INSTALLATION",2022,"PL000000000000623"
23320,"PL.MŚ/000000314.INSTALLATION",2022,"PL000000000000699"
23321,"PL.MŚ/000000315.INSTALLATION",2022,"PL000000000000595"
23322,"PL.MŚ/000000321.INSTALLATION",2022,"PL000000000000318"
23323,"PL.MŚ/000000325.INSTALLATION",2022,"PL000000000000361"
23324,"PL.MŚ/000000326.INSTALLATION",2022,"PL000000000000454"
23325,"PL.MŚ/000000327.INSTALLATION",2022,"PL000000000000376"
23326,"PL.MŚ/000000328.INSTALLATION",2022,"PL000000000202107"
23327,"PL.MŚ/000000331.INSTALLATION",2022,"PL000000000000281"
23328,"PL.MŚ/000000332.INSTALLATION",2022,"PL000000000000345"
23329,"PL.MŚ/000000334.INSTALLATION",2022,"PL000000000000954"
23330,"PL.MŚ/000000337.INSTALLATION",2022,"PL000000000000626"
23331,"PL.MŚ/000000338.INSTALLATION",2022,"PL000000000203865"
23332,"PL.MŚ/000000339.INSTALLATION",2022,"PL000000000000025"
23333,"PL.MŚ/000000345.INSTALLATION",2022,"PL000000000000245"
23334,"PL.MŚ/000000346.INSTALLATION",2022,"PL000000000000077"
23335,"PL.MŚ/000000347.INSTALLATION",2022,"PL000000000000078"
23336,"PL.MŚ/000000348.INSTALLATION",2022,"PL000000000000246"
23337,"PL.MŚ/000000349.INSTALLATION",2022,"PL000000000000248"
23338,"PL.MŚ/000000350.INSTALLATION",2022,"PL000000000000249"
23339,"PL.MŚ/000000351.INSTALLATION",2022,"PL000000000000378"
23340,"PL.MŚ/000000357.INSTALLATION",2022,"PL000000000000652"
23341,"PL.MŚ/000000368.INSTALLATION",2022,"PL000000000000411"
23342,"PL.MŚ/000000370.INSTALLATION",2022,"PL000000000000358"
23343,"PL.MŚ/000000375.INSTALLATION",2022,"PL000000000000373"
23344,"PL.MŚ/000000376.INSTALLATION",2022,"PL000000000000893"
23345,"PL.MŚ/000000380.INSTALLATION",2022,"PL000000000000136"
23346,"PL.MŚ/000000383.INSTALLATION",2022,"PL000000000000002"
23347,"PL.MŚ/000000386.INSTALLATION",2022,"PL000000000000057"
23348,"PL.MŚ/000000387.INSTALLATION",2022,"PL000000000000937"
23349,"PL.MŚ/000000388.INSTALLATION",2022,"PL000000000000674"
23350,"PL.MŚ/000000390.INSTALLATION",2022,"PL000000000000601"
23351,"PL.MŚ/000000391.INSTALLATION",2022,"PL000000000000040"
23352,"PL.MŚ/000000392.INSTALLATION",2022,"PL000000000000522"
23353,"PL.MŚ/000000393.INSTALLATION",2022,"PL000000000000076"
23354,"PL.MŚ/000000395.INSTALLATION",2022,"PL000000000202534"
23355,"PL.MŚ/000000397.INSTALLATION",2022,"PL000000000000045"
23356,"PL.MŚ/000000399.INSTALLATION",2022,"PL000000000000941"
23357,"PL.MŚ/000000400.INSTALLATION",2022,"PL000000000000056"
23358,"PL.MŚ/000000401.INSTALLATION",2022,"PL000000000000368"
23359,"PL.MŚ/000000405.INSTALLATION",2022,"PL000000000000034"
23360,"PL.MŚ/000000407.INSTALLATION",2022,"PL000000000000227"
23361,"PL.MŚ/000000408.INSTALLATION",2022,"PL000000000000528"
23362,"PL.MŚ/000000410.INSTALLATION",2022,"PL000000000000169"
23363,"PL.MŚ/000000412.INSTALLATION",2022,"PL000000000000647"
23364,"PL.MŚ/000000413.INSTALLATION",2022,"PL000000000000647"
23365,"PL.MŚ/000000416.INSTALLATION",2022,"PL000000000000706"
23366,"PL.MŚ/000000419.INSTALLATION",2022,"PL000000000000583"
23367,"PL.MŚ/000000420.INSTALLATION",2022,"PL000000000000628"
23368,"PL.MŚ/000000426.INSTALLATION",2022,"PL000000000000907"
23369,"PL.MŚ/000000427.INSTALLATION",2022,"PL000000000000907"
23370,"PL.MŚ/000000429.INSTALLATION",2022,"PL000000000000906"
23371,"PL.MŚ/000000430.INSTALLATION",2022,"PL000000000000261"
23372,"PL.MŚ/000000431.INSTALLATION",2022,"PL000000000000262"
23373,"PL.MŚ/000000441.INSTALLATION",2022,"PL000000000000514"
23374,"PL.MŚ/000000443.INSTALLATION",2022,"PL000000000000946"
23375,"PL.MŚ/000000467.INSTALLATION",2022,"PL000000000202386"
23376,"PL.MŚ/000000468.INSTALLATION",2022,"PL000000000202388"
23377,"PL.MŚ/000000471.INSTALLATION",2022,"PL000000000000441"
23378,"PL.MŚ/000000474.INSTALLATION",2022,"PL000000000000441"
23379,"PL.MŚ/000000476.INSTALLATION",2022,"PL000000000000537"
23380,"PL.MŚ/000000481.INSTALLATION",2022,"PL000000000000754"
23381,"PL.MŚ/000000483.INSTALLATION",2022,"PL000000000000435"
23382,"PL.MŚ/000000486.INSTALLATION",2022,"PL000000000000438"
23383,"PL.MŚ/000000498.INSTALLATION",2022,"PL000000000000716"
23384,"PL.MŚ/000000499.INSTALLATION",2022,"PL000000000000676"
23385,"PL.MŚ/000000500.INSTALLATION",2022,"PL000000000000951"
23386,"PL.MŚ/000000502.INSTALLATION",2022,"PL000000000000486"
23387,"PL.MŚ/000000503.INSTALLATION",2022,"PL000000000000407"
23388,"PL.MŚ/000000505.INSTALLATION",2022,"PL000000000000505"
23389,"PL.MŚ/000000506.INSTALLATION",2022,"PL000000000000484"
23390,"PL.MŚ/000000507.INSTALLATION",2022,"PL000000000000487"
23391,"PL.MŚ/000000509.INSTALLATION",2022,"PL000000000000507"
23392,"PL.MŚ/000000510.INSTALLATION",2022,"PL000000000000809"
23393,"PL.MŚ/000000519.INSTALLATION",2022,"PL000000000000290"
23394,"PL.MŚ/000000520.INSTALLATION",2022,"PL000000000203112"
23395,"PL.MŚ/000000522.INSTALLATION",2022,"PL000000000203112"
23396,"PL.MŚ/000000523.INSTALLATION",2022,"PL000000000203112"
23397,"PL.MŚ/000000524.INSTALLATION",2022,"PL000000000203112"
23398,"PL.MŚ/000000525.INSTALLATION",2022,"PL000000000203112"
23399,"PL.MŚ/000000530.INSTALLATION",2022,"PL000000000203112"
23400,"PL.MŚ/000000532.INSTALLATION",2022,"PL000000000203112"
23401,"PL.MŚ/000000537.INSTALLATION",2022,"PL000000000000518"
23402,"PL.MŚ/000000539.INSTALLATION",2022,"PL000000000000001"
23403,"PL.MŚ/000000540.INSTALLATION",2022,"PL000000000000003"
23404,"PL.MŚ/000000542.INSTALLATION",2022,"PL000000000000016"
23405,"PL.MŚ/000000544.INSTALLATION",2022,"PL000000000000016"
23406,"PL.MŚ/000000547.INSTALLATION",2022,"PL000000000000085"
23407,"PL.MŚ/000000548.INSTALLATION",2022,"PL000000000000036"
23408,"PL.MŚ/000000550.INSTALLATION",2022,"PL000000000000039"
23409,"PL.MŚ/000000551.INSTALLATION",2022,"PL000000000000041"
23410,"PL.MŚ/000000552.INSTALLATION",2022,"PL000000000000107"
23411,"PL.MŚ/000000553.INSTALLATION",2022,"PL000000000000053"
23412,"PL.MŚ/000000555.INSTALLATION",2022,"PL000000000000108"
23413,"PL.MŚ/000000556.INSTALLATION",2022,"PL000000000000018"
23414,"PL.MŚ/000000557.INSTALLATION",2022,"PL000000000000017"
23415,"PL.MŚ/000000558.INSTALLATION",2022,"PL000000000000017"
23416,"PL.MŚ/000000560.INSTALLATION",2022,"PL000000000000086"
23417,"PL.MŚ/000000562.INSTALLATION",2022,"PL000000000000526"
23418,"PL.MŚ/000000563.INSTALLATION",2022,"PL000000000000680"
23419,"PL.MŚ/000000564.INSTALLATION",2022,"PL000000000000683"
23420,"PL.MŚ/000000565.INSTALLATION",2022,"PL000000000000524"
23421,"PL.MŚ/000000568.INSTALLATION",2022,"PL000000000000660"
23422,"PL.MŚ/000000569.INSTALLATION",2022,"PL000000000000895"
23423,"PL.MŚ/000000583.INSTALLATION",2022,"PL000000000000472"
23424,"PL.MŚ/000000584.INSTALLATION",2022,"PL000000000000398"
23425,"PL.MŚ/000000594.INSTALLATION",2022,"PL000000000000363"
23426,"PL.MŚ/000000596.INSTALLATION",2022,"PL000000000000384"
23427,"PL.MŚ/000000602.INSTALLATION",2022,"PL000000000000254"
23428,"PL.MŚ/000000603.INSTALLATION",2022,"PL000000000000038"
23429,"PL.MŚ/000000604.INSTALLATION",2022,"PL000000000000142"
23430,"PL.MŚ/000000607.INSTALLATION",2022,"PL000000000000219"
23431,"PL.MŚ/000000608.INSTALLATION",2022,"PL000000000000133"
23432,"PL.MŚ/000000609.INSTALLATION",2022,"PL000000000000134"
23433,"PL.MŚ/000000615.INSTALLATION",2022,"PL000000000000736"
23434,"PL.MŚ/000000616.INSTALLATION",2022,"PL000000000000740"
23435,"PL.MŚ/000000619.INSTALLATION",2022,"PL000000000000783"
23436,"PL.MŚ/000000620.INSTALLATION",2022,"PL000000000000482"
23437,"PL.MŚ/000000623.INSTALLATION",2022,"PL000000000000504"
23438,"PL.MŚ/000000624.INSTALLATION",2022,"PL000000000000646"
23439,"PL.MŚ/000000625.INSTALLATION",2022,"PL000000000000672"
23440,"PL.MŚ/000000626.INSTALLATION",2022,"PL000000000000475"
23441,"PL.MŚ/000000627.INSTALLATION",2022,"PL000000000000919"
23442,"PL.MŚ/000000628.INSTALLATION",2022,"PL000000000000400"
23443,"PL.MŚ/000000629.INSTALLATION",2022,"PL000000000000643"
23444,"PL.MŚ/000000630.INSTALLATION",2022,"PL000000000000670"
23445,"PL.MŚ/000000631.INSTALLATION",2022,"PL000000000000480"
23446,"PL.MŚ/000000632.INSTALLATION",2022,"PL000000000000503"
23447,"PL.MŚ/000000633.INSTALLATION",2022,"PL000000000000922"
23448,"PL.MŚ/000000636.INSTALLATION",2022,"PL000000000000415"
23449,"PL.MŚ/000000637.INSTALLATION",2022,"PL000000000000415"
23450,"PL.MŚ/000000645.INSTALLATION",2022,"PL000000000000423"
23451,"PL.MŚ/000000648.INSTALLATION",2022,"PL000000000000423"
23452,"PL.MŚ/000000653.INSTALLATION",2022,"PL000000000000797"
23453,"PL.MŚ/000000658.INSTALLATION",2022,"PL000000000000030"
23454,"PL.MŚ/000000662.INSTALLATION",2022,"PL000000000000115"
23455,"PL.MŚ/000000663.INSTALLATION",2022,"PL000000000000292"
23456,"PL.MŚ/000000664.INSTALLATION",2022,"PL000000000202383"
23457,"PL.MŚ/000000667.INSTALLATION",2022,"PL000000000202384"
23458,"PL.MŚ/000000669.INSTALLATION",2022,"PL000000000202385"
23459,"PL.MŚ/000000673.INSTALLATION",2022,"PL000000000000510"
23460,"PL.MŚ/000000674.INSTALLATION",2022,"PL000000000000830"
23461,"PL.MŚ/000000676.INSTALLATION",2022,"PL000000000000413"
23462,"PL.MŚ/000000677.INSTALLATION",2022,"PL000000000000096"
23463,"PL.MŚ/000000678.INSTALLATION",2022,"PL000000000000513"
23464,"PL.MŚ/000000679.INSTALLATION",2022,"PL000000000000419"
23465,"PL.MŚ/000000681.INSTALLATION",2022,"PL000000000000235"
23466,"PL.MŚ/000000688.INSTALLATION",2022,"PL000000000000113"
23467,"PL.MŚ/000000689.INSTALLATION",2022,"PL000000000000170"
23468,"PL.MŚ/000000690.INSTALLATION",2022,"PL000000000000035"
23469,"PL.MŚ/000000693.INSTALLATION",2022,"PL000000000000927"
23470,"PL.MŚ/000000697.INSTALLATION",2022,"PL000000000000287"
23471,"PL.MŚ/000000705.INSTALLATION",2022,"PL000000000000091"
23472,"PL.MŚ/000000706.INSTALLATION",2022,"PL000000000000090"
23473,"PL.MŚ/000000708.INSTALLATION",2022,"PL000000000000926"
23474,"PL.MŚ/000000709.INSTALLATION",2022,"PL000000000000071"
23475,"PL.MŚ/000000711.INSTALLATION",2022,"PL000000000000832"
23476,"PL.MŚ/000000712.INSTALLATION",2022,"PL000000000000832"
23477,"PL.MŚ/000000713.INSTALLATION",2022,"PL000000000000005"
23478,"PL.MŚ/000000714.INSTALLATION",2022,"PL000000000000687"
23479,"PL.MŚ/000000715.INSTALLATION",2022,"PL000000000000236"
23480,"PL.MŚ/000000735.INSTALLATION",2022,"PL000000000000828"
23481,"PL.MŚ/000000739.INSTALLATION",2022,"PL000000000000202"
23482,"PL.MŚ/000000754.INSTALLATION",2022,"PL000000000209024"
23483,"PL.MŚ/000000760.INSTALLATION",2022,"PL000000000000493"
23484,"PL.MŚ/000000769.INSTALLATION",2022,"PL000000000000888"
23485,"PL.MŚ/000000770.INSTALLATION",2022,"PL000000000000888"
23486,"PL.MŚ/000000771.INSTALLATION",2022,"PL000000000000781"
23487,"PL.MŚ/000000772.INSTALLATION",2022,"PL000000000000888"
23488,"PL.MŚ/000000773.INSTALLATION",2022,"PL000000000000888"
23489,"PL.MŚ/000000780.INSTALLATION",2022,"PL000000000000279"
23490,"PL.MŚ/000000783.INSTALLATION",2022,"PL000000000000532"
23491,"PL.MŚ/000000789.INSTALLATION",2022,"PL000000000202453"
23492,"PL.MŚ/000000799.INSTALLATION",2022,"PL000000000000424"
23493,"PL.MŚ/000000807.INSTALLATION",2022,"PL000000000000496"
23494,"PL.MŚ/000000809.INSTALLATION",2022,"PL000000000000371"
